Incident Zip,Borough,Latitude,Longitude
10013.0,MANHATTAN,40.71392877834,-73.99869419155
10065.0,MANHATTAN,40.76048045711,-73.95824628919
11238.0,BROOKLYN,40.68304840514,-73.96782420285
11101.0,QUEENS,40.75216173983,-73.93571157068
10459.0,BRONX,40.82495499411,-73.89191759347
10456.0,BRONX,40.82043751104,-73.90473656296
11222.0,BROOKLYN,40.73553068992,-73.95125806655
10309.0,STATEN ISLAND,40.5559692379,-74.23411583526
10036.0,MANHATTAN,40.75656380487,-73.97864611205
11385.0,QUEENS,40.70716268301,-73.86209604063
10306.0,STATEN ISLAND,40.55553505138,-74.1180934657
11206.0,BROOKLYN,40.69917058581,-73.93917433222
10465.0,BRONX,40.84678201995,-73.82019020876
11206.0,BROOKLYN,40.70136087632,-73.93911102287
10314.0,STATEN ISLAND,40.60885243767,-74.15333513539
11416.0,QUEENS,40.6832220232,-73.84839758966
11416.0,QUEENS,40.6832220232,-73.84839758966
11374.0,QUEENS,40.71812959271,-73.86341531579
10312.0,STATEN ISLAND,40.53435488005,-74.15386213727
10461.0,BRONX,40.84304649146,-73.83877375057
11214.0,BROOKLYN,40.60951445144,-73.99316423195
11374.0,QUEENS,40.71812959271,-73.86341531579
11417.0,QUEENS,40.68072935649,-73.83608715631
10314.0,STATEN ISLAND,40.58120218807,-74.16266416571
11101.0,QUEENS,40.7441999731,-73.92771844244
10459.0,BRONX,40.82495499411,-73.89191759347
11230.0,BROOKLYN,40.61112524958,-73.96258605164
10038.0,MANHATTAN,40.71149692595,-74.00044367011
10001.0,MANHATTAN,40.75106494361,-73.99077845171
11413.0,QUEENS,40.66942856996,-73.7606194208
10028.0,MANHATTAN,40.77649505562,-73.95566911445
10019.0,MANHATTAN,40.76702208491,-73.98358135016
11365.0,QUEENS,40.73989892216,-73.78624367506
10028.0,MANHATTAN,40.77649505562,-73.95566911445
10035.0,MANHATTAN,40.79756920603,-73.93310338449
11212.0,BROOKLYN,40.66262292724,-73.91965361282
11237.0,BROOKLYN,40.70839055698,-73.92566526607
11212.0,BROOKLYN,40.65772021583,-73.92288524782
11234.0,BROOKLYN,40.62015394688,-73.91733812828
10467.0,BRONX,40.88154043239,-73.86394752341
10065.0,MANHATTAN,40.7647522612,-73.97026477319
10474.0,BRONX,40.81323951869,-73.8851955242
10451.0,BRONX,40.82247241849,-73.916758018
10310.0,STATEN ISLAND,40.6346336898,-74.11641756715
10029.0,MANHATTAN,40.79584765888,-73.94788757874
10033.0,MANHATTAN,40.85027497913,-73.93613363173
10462.0,BRONX,40.85096889668,-73.86304133166
11206.0,BROOKLYN,40.69971800689,-73.95355630527
10460.0,BRONX,40.83726680874,-73.88801626773
11210.0,BROOKLYN,40.63347054303,-73.94828459277
11210.0,BROOKLYN,40.63128717607,-73.9455554082
10065.0,MANHATTAN,40.76391146518,-73.96694402868
10306.0,STATEN ISLAND,40.56553563431,-74.129668164
11201.0,BROOKLYN,40.70245498171,-73.98736973991
10455.0,BRONX,40.82072872829,-73.91566546123
10475.0,BRONX,40.86859380644,-73.82711657409
10022.0,MANHATTAN,40.76009646351,-73.96761732735
10466.0,BRONX,40.89276683003,-73.85542479583
11211.0,BROOKLYN,40.71650277226,-73.95490097124
11221.0,BROOKLYN,40.69461837104,-73.91908855614
10475.0,BRONX,40.87874856134,-73.83417059957
11221.0,BROOKLYN,40.68912244232,-73.93029864778
11101.0,QUEENS,40.74558133205,-73.94977105606
11692.0,QUEENS,40.58815351712,-73.8015919403
10303.0,STATEN ISLAND,40.62601682081,-74.15654113148
11217.0,BROOKLYN,40.68510658313,-73.97773152686
10035.0,MANHATTAN,40.80774452479,-73.93917264329
10460.0,BRONX,40.84374408041,-73.88776320931
11368.0,QUEENS,40.73983425607,-73.86038289054
11234.0,BROOKLYN,40.63421195649,-73.92840683232
11232.0,BROOKLYN,40.65205876093,-74.0052039745
11228.0,BROOKLYN,40.61964915847,-74.02154062167
10028.0,MANHATTAN,40.77376248833,-73.94563389008
11249.0,BROOKLYN,40.71849034402,-73.96369820403
10027.0,MANHATTAN,40.80710902177,-73.96116825167
11104.0,QUEENS,40.74634665569,-73.91600503048
11436.0,QUEENS,40.6680348084,-73.79503522584
10459.0,BRONX,40.82368742465,-73.88953858101
11361.0,QUEENS,40.76587495986,-73.77315697508
11219.0,BROOKLYN,40.64024258083,-73.99926133943
11416.0,QUEENS,40.68335761114,-73.84923016515
10458.0,BRONX,40.86091454702,-73.89611783593
10016.0,MANHATTAN,40.74427085995,-73.98337403494
11235.0,BROOKLYN,40.58647864525,-73.9523029391
11225.0,BROOKLYN,40.65688715479,-73.95021626986
10452.0,BRONX,40.83383132753,-73.92672848104
11209.0,BROOKLYN,40.62229782378,-74.02185127028
11229.0,BROOKLYN,40.60900457758,-73.95771075952
11206.0,BROOKLYN,40.70061186487,-73.93969956418
11206.0,BROOKLYN,40.70061186487,-73.93969956418
11221.0,BROOKLYN,40.69461837104,-73.91908855614
11216.0,BROOKLYN,40.67980058259,-73.9388783331
10458.0,BRONX,40.85680177069,-73.89181161595
11230.0,BROOKLYN,40.6184624916,-73.95599019311
11209.0,BROOKLYN,40.61820892831,-74.03023906672
11201.0,BROOKLYN,40.69556284711,-73.98714024798
10455.0,BRONX,40.81678802001,-73.8994346086
11375.0,QUEENS,40.72123340435,-73.84769061581
10451.0,BRONX,40.80920808587,-73.93055941455
11216.0,BROOKLYN,40.67980058259,-73.9388783331
10451.0,BRONX,40.82661287762,-73.92275094258
10032.0,MANHATTAN,40.84115439095,-73.93626526738
10028.0,MANHATTAN,40.77909472282,-73.95672532945
10451.0,BRONX,40.82681634471,-73.91177341891
11220.0,BROOKLYN,40.64533737628,-74.02286419138
11417.0,QUEENS,40.6796386529,-73.83729763179
11368.0,QUEENS,40.73745772233,-73.86302206365
11385.0,QUEENS,40.70856251346,-73.87158655662
10016.0,MANHATTAN,40.74427085995,-73.98337403494
10027.0,MANHATTAN,40.81452891464,-73.95605201029
10460.0,BRONX,40.84374408041,-73.88776320931
10010.0,MANHATTAN,40.73715837076,-73.97833117794
11377.0,QUEENS,40.73925475037,-73.89050131736
10465.0,BRONX,40.8289591878,-73.82463232724
11237.0,BROOKLYN,40.70863282186,-73.9267975689
11237.0,BROOKLYN,40.70506254793,-73.92785104703
10028.0,MANHATTAN,40.7763848867,-73.94818082531
11237.0,BROOKLYN,40.70506254793,-73.92785104703
11237.0,BROOKLYN,40.70554560596,-73.92781806343
11364.0,QUEENS,40.73306748792,-73.7625665794
10040.0,MANHATTAN,40.8601323418,-73.92870229026
10016.0,MANHATTAN,40.74399548735,-73.97801859451
10451.0,BRONX,40.8238537562,-73.91403196268
10467.0,BRONX,40.87228185146,-73.87047129191
11233.0,BROOKLYN,40.67015135382,-73.92293215745
11201.0,BROOKLYN,40.69131415934,-73.98922532515
11418.0,QUEENS,40.69241249481,-73.83705370401
11206.0,BROOKLYN,40.70866200448,-73.94465179892
10457.0,BRONX,40.8452175133,-73.90232284885
11103.0,QUEENS,40.75556400119,-73.91295424069
11426.0,QUEENS,40.74245648481,-73.72173602125
11374.0,QUEENS,40.72717099469,-73.86354831763
11221.0,BROOKLYN,40.68879993076,-73.92806696536
11222.0,BROOKLYN,40.72645438514,-73.94082709565
11220.0,BROOKLYN,40.64329139064,-74.0122190851
11222.0,BROOKLYN,40.72645438514,-73.94082709565
10460.0,BRONX,40.84446846419,-73.87938768318
10040.0,MANHATTAN,40.86232587943,-73.92955313899
11374.0,QUEENS,40.7195487494,-73.85895712721
11222.0,BROOKLYN,40.72642225479,-73.9547066484
10028.0,MANHATTAN,40.77805542192,-73.95219460153
10472.0,BRONX,40.82540304546,-73.8736663304
10465.0,BRONX,40.84634882597,-73.82405516674
11375.0,QUEENS,40.71439583624,-73.85376278991
11237.0,BROOKLYN,40.70828598616,-73.92113511417
11103.0,QUEENS,40.7633046085,-73.90993709294
11213.0,BROOKLYN,40.66917503404,-73.93790396356
11201.0,BROOKLYN,40.69113580095,-73.98979149166
10451.0,BRONX,40.82633190603,-73.91733493118
11201.0,BROOKLYN,40.69113580095,-73.98979149166
11201.0,BROOKLYN,40.69113580095,-73.98979149166
11201.0,BROOKLYN,40.69113580095,-73.98979149166
11201.0,BROOKLYN,40.69113580095,-73.98979149166
11201.0,BROOKLYN,40.69113580095,-73.98979149166
11201.0,BROOKLYN,40.69113580095,-73.98979149166
11201.0,BROOKLYN,40.69113580095,-73.98979149166
11226.0,BROOKLYN,40.64904580715,-73.95837008248
11201.0,BROOKLYN,40.69113580095,-73.98979149166
11201.0,BROOKLYN,40.69113580095,-73.98979149166
11201.0,BROOKLYN,40.69113580095,-73.98979149166
11201.0,BROOKLYN,40.69113580095,-73.98979149166
11201.0,BROOKLYN,40.69113580095,-73.98979149166
11201.0,BROOKLYN,40.69113580095,-73.98979149166
11201.0,BROOKLYN,40.69113580095,-73.98979149166
11201.0,BROOKLYN,40.69113580095,-73.98979149166
11201.0,BROOKLYN,40.69113580095,-73.98979149166
11201.0,BROOKLYN,40.69113580095,-73.98979149166
11201.0,BROOKLYN,40.69113580095,-73.98979149166
11201.0,BROOKLYN,40.69113580095,-73.98979149166
11204.0,BROOKLYN,40.62584306735,-73.99092904373
11201.0,BROOKLYN,40.69113580095,-73.98979149166
10025.0,MANHATTAN,40.8068220837,-73.96510214874
11373.0,QUEENS,40.73881331535,-73.88813483025
10471.0,BRONX,40.90622542973,-73.9042590654
11232.0,BROOKLYN,40.65422953574,-74.01034702006
11355.0,QUEENS,40.74568685184,-73.81429178865
11357.0,QUEENS,40.79122767747,-73.815999348
11203.0,BROOKLYN,40.65038811118,-73.93024541636
11201.0,BROOKLYN,40.69174960222,-73.98154446241
10018.0,MANHATTAN,40.75267060597,-73.99059776426
11226.0,BROOKLYN,40.65345877012,-73.9498656424
10470.0,BRONX,40.89874112844,-73.87088997005
11377.0,QUEENS,40.73949940685,-73.92117033992
11201.0,BROOKLYN,40.69113580095,-73.98979149166
10018.0,MANHATTAN,40.7532551971,-73.9901212495
11357.0,QUEENS,40.77654373447,-73.79978497328
11231.0,BROOKLYN,40.68657718618,-74.00098796893
11231.0,BROOKLYN,40.68653326966,-74.00100960263
10033.0,MANHATTAN,40.85095092131,-73.92807234097
10312.0,STATEN ISLAND,40.56039997996,-74.16976457569
11104.0,QUEENS,40.74365346329,-73.92301313884
11233.0,BROOKLYN,40.68228641142,-73.91951454535
10314.0,STATEN ISLAND,40.59139604265,-74.16483855114
10314.0,STATEN ISLAND,40.62011212105,-74.16098313252
11368.0,QUEENS,40.73983425607,-73.86038289054
10301.0,STATEN ISLAND,40.61268853189,-74.09288876355
10028.0,MANHATTAN,40.77513546508,-73.9532762437
11372.0,QUEENS,40.75111184623,-73.88741398887
11236.0,BROOKLYN,40.63940895775,-73.89728780517
10314.0,STATEN ISLAND,40.58050439191,-74.16309806689
10301.0,STATEN ISLAND,40.63435900814,-74.0853672353
11222.0,BROOKLYN,40.72645438514,-73.94082709565
11233.0,BROOKLYN,40.68228641142,-73.91951454535
10314.0,STATEN ISLAND,40.61526718639,-74.15114552008
10455.0,BRONX,40.81548401516,-73.916279043
11237.0,BROOKLYN,40.69117758278,-73.90284059458
10302.0,STATEN ISLAND,40.62455488746,-74.14088175671
10029.0,MANHATTAN,40.78956308852,-73.94983176824
10314.0,STATEN ISLAND,40.61263497283,-74.12854586583
11434.0,QUEENS,40.68081249292,-73.77207265872
11238.0,BROOKLYN,40.68614122549,-73.95768347423
10010.0,MANHATTAN,40.73792505506,-73.98379420496
11217.0,BROOKLYN,40.68443685749,-73.97772453929
10023.0,MANHATTAN,40.77044730404,-73.98212556809
11101.0,QUEENS,40.7432176306,-73.92816338969
11230.0,BROOKLYN,40.63001028935,-73.95721469128
11206.0,BROOKLYN,40.69849369851,-73.93608428945
10452.0,BRONX,40.84005200631,-73.92858286308
10035.0,MANHATTAN,40.79756920603,-73.93310338449
11218.0,BROOKLYN,40.64258066537,-73.98954668585
11206.0,BROOKLYN,40.70972474053,-73.94018908355
10001.0,MANHATTAN,40.74880612157,-73.99220435659
11201.0,BROOKLYN,40.69113580095,-73.98979149166
11217.0,BROOKLYN,40.68827757521,-73.9822233172
10004.0,MANHATTAN,40.70532816113,-74.01718251074
10310.0,STATEN ISLAND,40.63872185363,-74.11525367787
10002.0,MANHATTAN,40.71797102249,-73.98646494347
10472.0,BRONX,40.83398116673,-73.87962351803
11692.0,QUEENS,40.58815351712,-73.8015919403
10452.0,BRONX,40.84005200631,-73.92858286308
11230.0,BROOKLYN,40.62981686797,-73.96133265542
10018.0,MANHATTAN,40.75267060597,-73.99059776426
10019.0,MANHATTAN,40.76200455438,-73.98261154829
11234.0,BROOKLYN,40.61299992501,-73.93247795195
11238.0,BROOKLYN,40.68387410272,-73.95784355844
10018.0,MANHATTAN,40.75267060597,-73.99059776426
10036.0,MANHATTAN,40.76210732918,-73.99537221728
11206.0,BROOKLYN,40.7016833491,-73.94168940724
11239.0,BROOKLYN,40.6477875415,-73.88170361026
11101.0,QUEENS,40.7441999731,-73.92771844244
11206.0,BROOKLYN,40.70717686803,-73.93383611538
10036.0,MANHATTAN,40.75656380487,-73.97864611205
11362.0,QUEENS,40.75554413248,-73.73840044332
11208.0,BROOKLYN,40.66388759935,-73.87826519786
11207.0,BROOKLYN,40.66253500774,-73.88145398227
10010.0,MANHATTAN,40.74432380139,-73.9902957987
10036.0,MANHATTAN,40.76210732918,-73.99537221728
11106.0,QUEENS,40.76579081659,-73.92878884498
10065.0,MANHATTAN,40.76309645223,-73.96756172073
11414.0,QUEENS,40.6718363142,-73.85667516423
11412.0,QUEENS,40.70597214311,-73.76439795226
10011.0,MANHATTAN,40.7331228662,-73.99841958881
11234.0,BROOKLYN,40.61933813157,-73.93329642006
11234.0,BROOKLYN,40.61933813157,-73.93329642006
11206.0,BROOKLYN,40.70870452097,-73.93661553743
10304.0,STATEN ISLAND,40.6131726904,-74.08054979752
11418.0,QUEENS,40.69604306516,-73.83845847856
10034.0,MANHATTAN,40.86743159347,-73.92191895425
11234.0,BROOKLYN,40.61933813157,-73.93329642006
10301.0,STATEN ISLAND,40.61212338695,-74.09912253145
10011.0,MANHATTAN,40.74068191157,-74.00183319628
11235.0,BROOKLYN,40.58391667662,-73.93850166324
10463.0,BRONX,40.88573022269,-73.91027032133
10023.0,MANHATTAN,40.77362345143,-73.98558351636
10471.0,BRONX,40.90622542973,-73.9042590654
10471.0,BRONX,40.90622542973,-73.9042590654
11211.0,BROOKLYN,40.70779959465,-73.95610073486
11421.0,QUEENS,40.69158187826,-73.86547463486
10011.0,MANHATTAN,40.73859865903,-73.99963553733
11102.0,QUEENS,40.77416124408,-73.93161772306
11354.0,QUEENS,40.75880460959,-73.83448004629
11206.0,BROOKLYN,40.70776654461,-73.94328193071
10469.0,BRONX,40.86212237427,-73.85767864045
10038.0,MANHATTAN,40.70949279465,-74.01024017538
11228.0,BROOKLYN,40.62021110637,-73.99866360571
10003.0,MANHATTAN,40.73295252638,-73.99363507258
10465.0,BRONX,40.8206458973,-73.82136279428
11222.0,BROOKLYN,40.72608085687,-73.95211643412
11373.0,QUEENS,40.73396296875,-73.87197420947
11239.0,BROOKLYN,40.64793867485,-73.88186910979
11224.0,BROOKLYN,40.57740274638,-73.98924010147
11432.0,QUEENS,40.72218899696,-73.7903338451
11205.0,BROOKLYN,40.68814873965,-73.96985181346
11222.0,BROOKLYN,40.72608085687,-73.95211643412
11211.0,BROOKLYN,40.71407449332,-73.95026373696
11228.0,BROOKLYN,40.61964915847,-74.02154062167
11694.0,QUEENS,40.57121914827,-73.86013420891
11101.0,QUEENS,40.75250399874,-73.92958987507
10002.0,MANHATTAN,40.71226809212,-73.99490314539
11222.0,BROOKLYN,40.72608085687,-73.95211643412
10128.0,MANHATTAN,40.78034234903,-73.95356867596
10301.0,STATEN ISLAND,40.63638568686,-74.07608845986
11228.0,BROOKLYN,40.6192704903,-74.02092814413
10001.0,MANHATTAN,40.7488473662,-73.9933773081
11232.0,BROOKLYN,40.65682380541,-74.00179124658
10469.0,BRONX,40.86973060827,-73.84281644604
11221.0,BROOKLYN,40.68726270373,-73.92356862971
11412.0,QUEENS,40.69202449825,-73.76503862662
11412.0,QUEENS,40.69202449825,-73.76503862662
11235.0,BROOKLYN,40.57669546703,-73.9657227597
11217.0,BROOKLYN,40.6875831892,-73.98249033008
11230.0,BROOKLYN,40.61360194897,-73.9572792347
10301.0,STATEN ISLAND,40.63667652199,-74.07625813393
11101.0,QUEENS,40.75542000559,-73.9361632172
11233.0,BROOKLYN,40.68478848544,-73.930360868
11378.0,QUEENS,40.72915046095,-73.9050077774
11369.0,QUEENS,40.77442086599,-73.87729410514
10314.0,STATEN ISLAND,40.6155665098,-74.12846146374
10028.0,MANHATTAN,40.77863290128,-73.96254609597
10022.0,MANHATTAN,40.75815989713,-73.96259370386
10031.0,MANHATTAN,40.82494880432,-73.95154305067
10314.0,STATEN ISLAND,40.6155665098,-74.12846146374
10314.0,STATEN ISLAND,40.6155748689,-74.12834982109
11103.0,BRONX,40.76199075579,-73.91849051019
11226.0,BROOKLYN,40.65107344297,-73.94961156449
10453.0,BRONX,40.84981498864,-73.91641294662
10031.0,MANHATTAN,40.82567044154,-73.95101498865
11249.0,BROOKLYN,40.70981227498,-73.96655966078
11226.0,BROOKLYN,40.65107344297,-73.94961156449
11106.0,QUEENS,40.7645010897,-73.93887280225
11226.0,BROOKLYN,40.65107344297,-73.94961156449
10022.0,MANHATTAN,40.76129930517,-73.96999558187
10472.0,BRONX,40.8251041531,-73.87645992938
11234.0,BROOKLYN,40.62170836178,-73.93588765174
11434.0,QUEENS,40.68628385487,-73.76845544563
10456.0,BRONX,40.82978562624,-73.90762842379
11230.0,BROOKLYN,40.62899739109,-73.957024402
11230.0,BROOKLYN,40.62899739109,-73.957024402
11421.0,QUEENS,40.68503567992,-73.86321988916
10452.0,BRONX,40.83408392807,-73.92686552427
11421.0,QUEENS,40.68503567992,-73.86321988916
11421.0,QUEENS,40.68503567992,-73.86321988916
11421.0,QUEENS,40.68503567992,-73.86321988916
11421.0,QUEENS,40.68503567992,-73.86321988916
11221.0,BROOKLYN,40.69667189847,-73.91971716186
11101.0,QUEENS,40.7500292084,-73.94110210652
10009.0,MANHATTAN,40.7284574106,-73.97786496822
10009.0,MANHATTAN,40.7284574106,-73.97786496822
11233.0,BROOKLYN,40.68350686167,-73.92208744322
10025.0,MANHATTAN,40.79247468074,-73.97262150996
11205.0,BROOKLYN,40.69802015907,-73.97498639134
11377.0,QUEENS,40.73949940685,-73.92117033992
11214.0,BROOKLYN,40.60872413945,-74.00181516665
11102.0,QUEENS,40.76843994505,-73.92517224281
10009.0,MANHATTAN,40.7284574106,-73.97786496822
11208.0,BROOKLYN,40.67876717548,-73.87083273505
10036.0,MANHATTAN,40.75556864631,-73.98646452282
11215.0,BROOKLYN,40.66840302339,-73.98469425878
10466.0,BRONX,40.89139440149,-73.85104055296
10466.0,BRONX,40.89139440149,-73.85104055296
11204.0,BROOKLYN,40.61226344904,-73.98149440317
10301.0,STATEN ISLAND,40.63667652199,-74.07625813393
10013.0,MANHATTAN,40.71938496034,-74.00970417762
10312.0,STATEN ISLAND,40.54700671071,-74.18139951818
10002.0,MANHATTAN,40.7190503798,-73.99455270089
11385.0,QUEENS,40.71002206056,-73.90819115865
10312.0,STATEN ISLAND,40.5600250217,-74.17088648053
10312.0,STATEN ISLAND,40.5600250217,-74.17088648053
10312.0,STATEN ISLAND,40.56146937067,-74.17233696523
10467.0,BRONX,40.87178307229,-73.87615987394
10312.0,STATEN ISLAND,40.5600250217,-74.17088648053
11229.0,BROOKLYN,40.58750102608,-73.92412205436
10024.0,MANHATTAN,40.78730944779,-73.97414394138
11225.0,BROOKLYN,40.65892417439,-73.95808639203
11421.0,QUEENS,40.69331239842,-73.8530806011
11229.0,BROOKLYN,40.58750102608,-73.92412205436
10013.0,MANHATTAN,40.71887484163,-73.99925325302
11421.0,QUEENS,40.68503567992,-73.86321988916
10306.0,STATEN ISLAND,40.58037806648,-74.09791261877
11234.0,BROOKLYN,40.6093498959,-73.93341804824
11217.0,BROOKLYN,40.68345654632,-73.97561561566
11234.0,BROOKLYN,40.62170836178,-73.93588765174
10013.0,MANHATTAN,40.71989039832,-73.99875901026
11208.0,BROOKLYN,40.68798949553,-73.86830162318
11421.0,QUEENS,40.69289413128,-73.85440495143
10305.0,STATEN ISLAND,40.5894441404,-74.09464947161
10027.0,MANHATTAN,40.81840206916,-73.95699241129
10035.0,MANHATTAN,40.80477868044,-73.9363181588
11436.0,QUEENS,40.67409007662,-73.79829722184
11354.0,QUEENS,40.75887238056,-73.83012664455
11216.0,BROOKLYN,40.67839439931,-73.94832546692
11418.0,QUEENS,40.6996948394,-73.83354126272
11210.0,BROOKLYN,40.63242723844,-73.94765491109
10024.0,MANHATTAN,40.78383882827,-73.98182948265
10001.0,MANHATTAN,40.74614893159,-73.9888772154
11377.0,QUEENS,40.73949940685,-73.92117033992
10456.0,BRONX,40.82122032256,-73.90883261107
11206.0,BROOKLYN,40.69893319396,-73.93668613611
11216.0,BROOKLYN,40.68037650276,-73.94917119802
11358.0,QUEENS,40.76282405827,-73.80535652524
11233.0,BROOKLYN,40.68228641142,-73.91951454535
11691.0,QUEENS,40.59916236522,-73.74932287056
11222.0,BROOKLYN,40.73154420523,-73.95530933777
11372.0,QUEENS,40.74824792114,-73.87819044417
11218.0,BROOKLYN,40.64456658858,-73.97978821629
11435.0,QUEENS,40.69814958225,-73.80719345193
11224.0,BROOKLYN,40.57938601179,-73.98005633713
10019.0,MANHATTAN,40.76389803561,-73.98018880296
10304.0,STATEN ISLAND,40.62863721194,-74.08003527765
11432.0,QUEENS,40.70773236802,-73.78737839097
11103.0,QUEENS,40.76079608901,-73.91750290191
10304.0,STATEN ISLAND,40.62863721194,-74.08003527765
11355.0,QUEENS,40.75647688334,-73.82872504217
10002.0,MANHATTAN,40.71870718105,-73.99268045497
11228.0,BROOKLYN,40.61804818815,-74.00261867161
11361.0,QUEENS,40.76308122787,-73.77618073962
10451.0,BRONX,40.82316469921,-73.91760985037
11428.0,QUEENS,40.71875877713,-73.75331386064
11209.0,BROOKLYN,40.63046857539,-74.02428576447
11209.0,BROOKLYN,40.63043016202,-74.02422090202
11361.0,QUEENS,40.76512017266,-73.77177691954
11385.0,QUEENS,40.70664910607,-73.855143161
10455.0,BRONX,40.81678802001,-73.8994346086
10473.0,BRONX,40.81777662062,-73.85159552316
11357.0,QUEENS,40.79239512578,-73.8016694366
11209.0,BROOKLYN,40.63046857539,-74.02428576447
10314.0,STATEN ISLAND,40.60155431416,-74.19319021292
11215.0,BROOKLYN,40.67222249583,-73.9771229871
11220.0,BROOKLYN,40.64427694407,-74.0104355627
10016.0,MANHATTAN,40.74431951198,-73.97878717292
11215.0,BROOKLYN,40.66830216893,-73.99147479437
10302.0,STATEN ISLAND,40.63652715387,-74.13443599726
11433.0,QUEENS,40.69862201871,-73.77984124282
11209.0,BROOKLYN,40.63046857539,-74.02428576447
11209.0,BROOKLYN,40.63046857539,-74.02428576447
11209.0,BROOKLYN,40.63046857539,-74.02428576447
10010.0,MANHATTAN,40.74329959469,-73.9862252261
10010.0,MANHATTAN,40.74329959469,-73.9862252261
10010.0,MANHATTAN,40.74329959469,-73.9862252261
11206.0,BROOKLYN,40.69590428658,-73.94455780915
10461.0,BRONX,40.83804021245,-73.83494787731
11372.0,QUEENS,40.75578209018,-73.88333099773
10001.0,MANHATTAN,40.75206710813,-74.00293072792
10306.0,STATEN ISLAND,40.56622746337,-74.11401284118
11377.0,QUEENS,40.74416088129,-73.91470860227
10305.0,STATEN ISLAND,40.61469950637,-74.06657288023
11205.0,BROOKLYN,40.69369409443,-73.96354582366
10302.0,STATEN ISLAND,40.62431857581,-74.1388387157
10001.0,MANHATTAN,40.75206710813,-74.00293072792
11226.0,BROOKLYN,40.65072545206,-73.9509920785
10464.0,BRONX,40.8470514958,-73.78370899967
10464.0,BRONX,40.84710367893,-73.78372690218
10301.0,STATEN ISLAND,40.63560888364,-74.08401411605
10306.0,STATEN ISLAND,40.55652682556,-74.13933481292
10303.0,STATEN ISLAND,40.62496152594,-74.14712918043
10305.0,STATEN ISLAND,40.5833579685,-74.0957892957
10464.0,BRONX,40.85769301117,-73.78979461055
11103.0,QUEENS,40.7660758931,-73.90878535525
11224.0,BROOKLYN,40.57554215014,-73.99467599645
10032.0,MANHATTAN,40.83381548478,-73.94233609698
11208.0,BROOKLYN,40.67438277254,-73.86995077399
10024.0,MANHATTAN,40.78977262616,-73.97993553411
10466.0,BRONX,40.88877338313,-73.84287992075
11217.0,BROOKLYN,40.67750118723,-73.9797313668
11434.0,QUEENS,40.68353227955,-73.79221490747
10002.0,MANHATTAN,40.72109518307,-73.99372278724
11231.0,BROOKLYN,40.67367675323,-73.99912037302
11420.0,QUEENS,40.67950612233,-73.82372381061
11206.0,BROOKLYN,40.71060913612,-73.94697671435
11206.0,BROOKLYN,40.71060913612,-73.94697671435
10011.0,MANHATTAN,40.7425153962,-73.99766874531
10456.0,BRONX,40.81983819775,-73.91038084647
11215.0,BROOKLYN,40.67235030292,-73.9870654146
11101.0,QUEENS,40.74614427149,-73.95038415323
10005.0,MANHATTAN,40.70771130993,-74.01164297385
11428.0,QUEENS,40.72767957073,-73.73254585979
11226.0,BROOKLYN,40.64173537889,-73.96329675563
11213.0,BROOKLYN,40.67495022579,-73.9287452414
10312.0,STATEN ISLAND,40.54205848233,-74.17745354245
11222.0,BROOKLYN,40.72831560066,-73.95336319113
10462.0,BRONX,40.84354803859,-73.85694493207
10039.0,MANHATTAN,40.82289138678,-73.94207096676
10036.0,MANHATTAN,40.75522796066,-73.98384774648
10065.0,MANHATTAN,40.76337756207,-73.96230920254
11204.0,BROOKLYN,40.61609131082,-73.97548173962
10001.0,MANHATTAN,40.74936006497,-73.98677255984
11101.0,QUEENS,40.74101679889,-73.94974201916
10001.0,MANHATTAN,40.74936006497,-73.98677255984
10023.0,MANHATTAN,40.76852864623,-73.98158816875
10467.0,BRONX,40.87228185146,-73.87047129191
11226.0,BROOKLYN,40.65040986992,-73.95810975977
11421.0,QUEENS,40.69158187826,-73.86547463486
10039.0,MANHATTAN,40.82377864257,-73.93815714068
10039.0,MANHATTAN,40.82520119577,-73.9396480861
10018.0,MANHATTAN,40.75416372797,-73.99035572475
11369.0,QUEENS,40.76780120191,-73.87037124706
10016.0,MANHATTAN,40.74900836189,-73.98383120896
10040.0,MANHATTAN,40.85746662921,-73.93224783981
11226.0,BROOKLYN,40.65040714744,-73.9581710256
10458.0,BRONX,40.86795536196,-73.88250147083
10314.0,STATEN ISLAND,40.59770090591,-74.18121315741
11226.0,BROOKLYN,40.65040714744,-73.9581710256
11205.0,BROOKLYN,40.6944612373,-73.96809997506
10013.0,MANHATTAN,40.71627797745,-74.0086323474
11222.0,BROOKLYN,40.72608085687,-73.95211643412
10128.0,MANHATTAN,40.78292769729,-73.95309383942
11226.0,BROOKLYN,40.65223487593,-73.9573626127
10011.0,MANHATTAN,40.74440375017,-73.9963514469
10306.0,STATEN ISLAND,40.5613301533,-74.10299523751
10001.0,MANHATTAN,40.74639914157,-73.995218123
10036.0,MANHATTAN,40.75587305927,-73.98445398221
11433.0,QUEENS,40.69640803853,-73.78328893428
10011.0,MANHATTAN,40.74480179512,-73.99940092638
10471.0,BRONX,40.90721605582,-73.90401525247
10471.0,BRONX,40.9074053962,-73.90396433107
10471.0,BRONX,40.90735874577,-73.90397525161
10471.0,BRONX,40.90733404972,-73.9039825227
10038.0,MANHATTAN,40.71053313524,-74.00935300781
10013.0,MANHATTAN,40.72068360798,-73.99726906856
10302.0,STATEN ISLAND,40.62755163838,-74.13680280027
